Amount_paid,Currency_Code,period_name,Employee_id,Employee_name,Position_name
506.93563,AUD,JUL-2025,,,
-1051.26444,AUD,JUL-2025,,,
1431.592,AED,JUL-2025,,,
418.10498,EUR,JUL-2025,,,
-439.23598,EUR,JUL-2025,,,
-3943.11774,QAR,JUL-2025,,,
-91997.79822,INR,JUL-2025,,,
-48338.06716,INR,JUL-2025,,,
-27722.70863,INR,JUL-2025,,,
24217.34545,INR,JUL-2025,,,
0,THB,JUL-2025,,,
-589.94829,GBP,JUL-2025,,,
204.62353,GBP,JUL-2025,,,
454.32366,AZN,JUL-2025,,,
406.66736,AZN,JUL-2025,,,
-8843.09038,KES,JUL-2025,,,
-1509.90833,EUR,JUL-2025,,,
0,USD,JUL-2025,,,
1055.38685,USD,JUL-2025,,,
-15.62908,USD,JUL-2025,,,
0,GBP,JUL-2025,,,
3620.6003,USD,JUL-2025,,,
-79153.56951,CNY,JUL-2025,,,
23694.89322,CNY,JUL-2025,,,
0,IDR,JUL-2025,,,
3868.7875,IDR,JUL-2025,,,
0,SGD,JUL-2025,,,
79.43186,SGD,JUL-2025,,,
699.63058,SGD,JUL-2025,,,
0,SGD,JUL-2025,,,
198.43086,EUR,JUL-2025,,,
1155.26367,EUR,JUL-2025,,,
1663.84389,EUR,JUL-2025,,,
438.38357,EUR,JUL-2025,,,
779.47882,EUR,JUL-2025,,,
-1217.86239,EUR,JUL-2025,,,
0,EUR,JUL-2025,,,
-1760691.50458,KES,JUL-2025,,,
-14.93723,AUD,JUL-2025,,,
123.52015,EUR,JUL-2025,,,
-711.6714,CAD,JUL-2025,,,
3205.79143,USD,JUL-2025,,,
-34836631.26974,IDR,JUL-2025,,,
59226191.32321,IDR,JUL-2025,,,
4360.29372,USD,JUL-2025,,,
3795.6527,USD,JUL-2025,,,
16264.4477,USD,JUL-2025,,,
2494.65906,USD,JUL-2025,,,
4127.86892,USD,JUL-2025,,,
10542.46159,USD,JUL-2025,,,
1981.83976,USD,JUL-2025,,,
-2826.08252,USD,JUL-2025,,,
8530.15298,USD,JUL-2025,,,
830.29619,USD,JUL-2025,,,
-1419.7166,USD,JUL-2025,,,
765.10088,USD,JUL-2025,,,
4271.81326,USD,JUL-2025,,,
386.26078,USD,JUL-2025,,,
1856.87753,USD,JUL-2025,,,
6465.61224,USD,JUL-2025,,,
2017.86923,USD,JUL-2025,,,
6036.93679,USD,JUL-2025,,,
317.90812,BRL,JUL-2025,,,
15.02104,JOD,JUL-2025,,,
0,JOD,JUL-2025,,,
319.39986,JOD,JUL-2025,,,
245.57613,EUR,JUL-2025,,,
205.53027,EUR,JUL-2025,,,
45.6531,EUR,JUL-2025,,,
4252.32378,USD,JUL-2025,,,
-96.34043,EUR,JUL-2025,,,
0,GBP,JUL-2025,,,
-375.37442,GBP,JUL-2025,,,
1702.91552,AUD,JUL-2025,,,
4978.34776,AUD,JUL-2025,,,
-6681.26328,AUD,JUL-2025,,,
2144.68851,CAD,JUL-2025,,,
-2341.64724,CAD,JUL-2025,,,
-82.32048,BRL,JUL-2025,,,
611.32669,BRL,JUL-2025,,,
353.37315,BRL,JUL-2025,,,
134.97116,BRL,JUL-2025,,,
4273.0276,BRL,JUL-2025,,,
11386.5258,BRL,JUL-2025,,,
-11386.5258,BRL,JUL-2025,,,
2033.27026,USD,JUL-2025,,,
-2861.54326,USD,JUL-2025,,,
86.30277,EUR,JUL-2025,,,
-418.03891,EUR,JUL-2025,,,
109.30214,EUR,JUL-2025,,,
-2102.08046,EUR,JUL-2025,,,
1802.29952,EUR,JUL-2025,,,
485.91356,EUR,JUL-2025,,,
-4808.87603,AUD,JUL-2025,,,
730.61972,ZAR,JUL-2025,,,
12223.06913,MAD,JUL-2025,,,
14021.6855,MAD,JUL-2025,,,
-21513.55411,SAR,JUL-2025,,,
3213.85927,AUD,JUL-2025,,,
-291.79978,AUD,JUL-2025,,,
11.17686,AUD,JUL-2025,,,
-2933.23635,AUD,JUL-2025,,,
3.71389,AUD,JUL-2025,,,
3674.60687,AUD,JUL-2025,,,
35.85162,MYR,JUL-2025,,,
-61.27398,MYR,JUL-2025,,,
5398.66748,GBP,JUL-2025,,,
-5800.1652,GBP,JUL-2025,,,
733.70999,USD,JUL-2025,,,
472.1221,USD,JUL-2025,,,
-1519.82293,USD,JUL-2025,,,
9563.10995,CNY,JUL-2025,,,
1267.06824,USD,JUL-2025,,,
65799.76753,EGP,JUL-2025,,,
84706.60914,EGP,JUL-2025,,,
13448.1702,USD,JUL-2025,,,
9.88112,AUD,JUL-2025,,,
1802.08686,BRL,JUL-2025,,,
-156.55587,BRL,JUL-2025,,,
3707.54062,CAD,JUL-2025,,,
-5044.88026,CAD,JUL-2025,,,
0,GBP,JUL-2025,,,
-6686.65774,GBP,JUL-2025,,,
-1053.14246,GBP,JUL-2025,,,
1721.0131,CAD,JUL-2025,,,
-6440.85352,USD,JUL-2025,,,
-4478.83152,USD,JUL-2025,,,
5379.56076,EUR,JUL-2025,,,
-5379.56076,EUR,JUL-2025,,,
2938.38445,EUR,JUL-2025,,,
1516.41565,EUR,JUL-2025,,,
35.11494,EUR,JUL-2025,,,
738.40838,EUR,JUL-2025,,,
1249.84489,EUR,JUL-2025,,,
421.3392,EUR,JUL-2025,,,
382.07139,EUR,JUL-2025,,,
25978.55735,INR,JUL-2025,,,
-119.78595,AZN,JUL-2025,,,
232.16676,AZN,JUL-2025,,,
-1138.55176,AZN,JUL-2025,,,
1026.17095,AZN,JUL-2025,,,
142358.8777,ARS,JUL-2025,,,
56955.86067,ARS,JUL-2025,,,
-8807.04007,GBP,JUL-2025,,,
8807.04007,GBP,JUL-2025,,,
-616797.85916,VND,JUL-2025,,,
610653.27197,VND,JUL-2025,,,
0,VND,JUL-2025,,,
6144.58719,VND,JUL-2025,,,
1129.80675,CNY,JUL-2025,,,
-12060.14384,CNY,JUL-2025,,,
38953.25008,JPY,JUL-2025,,,
3602.74086,AED,JUL-2025,,,
71816.70552,INR,JUL-2025,,,
159307.47232,INR,JUL-2025,,,
-60209.39764,MAD,JUL-2025,,,
5898.8449,MAD,JUL-2025,,,
157.41433,EUR,JUL-2025,,,
3574.32612,GBP,JUL-2025,,,
-3870.5924,GBP,JUL-2025,,,
214407.5986,DZD,JUL-2025,,,
65.50354,GBP,JUL-2025,,,
259.29141,EUR,JUL-2025,,,
441629.17084,IDR,JUL-2025,,,
1717474.60969,IDR,JUL-2025,,,
699.69385,GBP,JUL-2025,,,
-1160.06597,GBP,JUL-2025,,,
30156.19063,JPY,JUL-2025,,,
19058.72901,JPY,JUL-2025,,,
6319.43628,JPY,JUL-2025,,,
173365.78434,JPY,JUL-2025,,,
13322.39572,EGP,JUL-2025,,,
-3812.35423,RON,JUL-2025,,,
0,RON,JUL-2025,,,
562.17087,ILS,JUL-2025,,,
-909.1663,ILS,JUL-2025,,,
-3707.74891,ILS,JUL-2025,,,
-987516.66592,COP,JUL-2025,,,
913711.49703,COP,JUL-2025,,,
73805.16889,COP,JUL-2025,,,
-807818.19247,COP,JUL-2025,,,
-1819827.46452,COP,JUL-2025,,,
1748000.31723,COP,JUL-2025,,,
0,CLP,JUL-2025,,,
-8155.94642,USD,JUL-2025,,,
0,JPY,JUL-2025,,,
-1715567.51862,JPY,JUL-2025,,,
-26244.75463,MAD,JUL-2025,,,
-11871.00722,EGP,JUL-2025,,,
0,CNY,JUL-2025,,,
102510.32411,CNY,JUL-2025,,,
71953.94584,CNY,JUL-2025,,,
25006.01408,CNY,JUL-2025,,,
-2439.95024,SAR,JUL-2025,,,
-205.41176,USD,JUL-2025,,,
125.84364,EUR,JUL-2025,,,
1502.81065,EUR,JUL-2025,,,
-1628.65429,EUR,JUL-2025,,,
5101.13648,INR,JUL-2025,,,
3011.61106,INR,JUL-2025,,,
2202.84706,INR,JUL-2025,,,
479.97977,PEN,JUL-2025,,,
275.31933,USD,JUL-2025,,,
2134.58365,CAD,JUL-2025,,,
2118.48904,ARS,JUL-2025,,,
29180.47808,ARS,JUL-2025,,,
11184.47286,EGP,JUL-2025,,,
809.4705,EGP,JUL-2025,,,
0,CLP,JUL-2025,,,
-36.51713,EUR,JUL-2025,,,
132.85756,EUR,JUL-2025,,,
0,EUR,JUL-2025,,,
1459.33315,EUR,JUL-2025,,,
428.05356,EUR,JUL-2025,,,
243.77508,EUR,JUL-2025,,,
-671.82864,EUR,JUL-2025,,,
10544.44782,SAR,JUL-2025,,,
1237.07028,EUR,JUL-2025,,,
3617.55876,USD,JUL-2025,,,
4162.93633,USD,JUL-2025,,,
-1663.84389,EUR,JUL-2025,,,
295.96047,EUR,JUL-2025,,,
754.37967,EUR,JUL-2025,,,
-1050.34014,EUR,JUL-2025,,,
0,EUR,JUL-2025,,,
-2938.38445,EUR,JUL-2025,,,
0,EUR,JUL-2025,,,
1646.75157,EUR,JUL-2025,,,
-1646.75157,EUR,JUL-2025,,,
-4236.21132,EUR,JUL-2025,,,
2719.79567,EUR,JUL-2025,,,
3.2791,EUR,JUL-2025,,,
-644.96162,EUR,JUL-2025,,,
606.56758,EUR,JUL-2025,,,
335.31577,EUR,JUL-2025,,,
1243.03648,EUR,JUL-2025,,,
291.1489,EUR,JUL-2025,,,
957.90131,SAR,JUL-2025,,,
137.31826,SAR,JUL-2025,,,
4475.22343,MXN,JUL-2025,,,
-2028.97965,MXN,JUL-2025,,,
-3919.33596,SGD,JUL-2025,,,
1752.05389,SGD,JUL-2025,,,
230.53849,SAR,JUL-2025,,,
41.48618,SAR,JUL-2025,,,
0,SAR,JUL-2025,,,
1489.95,USD,JUL-2025,,,
-57974.8225,MAD,JUL-2025,,,
25946.7563,MAD,JUL-2025,,,
6987.09261,MAD,JUL-2025,,,
-8833.35518,MAD,JUL-2025,,,
-3815.55308,MAD,JUL-2025,,,
1342.65671,MAD,JUL-2025,,,
-5040.04117,MAD,JUL-2025,,,
-7247.90943,MAD,JUL-2025,,,
4218.42798,MAD,JUL-2025,,,
186542.41746,XOF,JUL-2025,,,
1383151.16506,XOF,JUL-2025,,,
-31394.69775,USD,JUL-2025,,,
27946.22376,USD,JUL-2025,,,
1931.1381,USD,JUL-2025,,,
1213.65859,USD,JUL-2025,,,
425.89638,USD,JUL-2025,,,
-4433.43337,EUR,JUL-2025,,,
-4905.7241,EUR,JUL-2025,,,
10501.16151,INR,JUL-2025,,,
-109918.57385,INR,JUL-2025,,,
0,COP,JUL-2025,,,
-6097.55977,AED,JUL-2025,,,
-5813.44459,ZAR,JUL-2025,,,
5005.01503,INR,JUL-2025,,,
916.317,CAD,JUL-2025,,,
109645.95586,VND,JUL-2025,,,
19944.39046,INR,JUL-2025,,,
203.51838,EUR,JUL-2025,,,
951.67759,EUR,JUL-2025,,,
-1525.01187,EUR,JUL-2025,,,
6125.27053,USD,JUL-2025,,,
3252.041,BRL,JUL-2025,,,
-2988.93604,BRL,JUL-2025,,,
1512.04902,SAR,JUL-2025,,,
2665.14884,INR,JUL-2025,,,
-74589.21416,JPY,JUL-2025,,,
43541.52258,JPY,JUL-2025,,,
26504.34943,JPY,JUL-2025,,,
292.91856,USD,JUL-2025,,,
968.64922,EUR,JUL-2025,,,
17562.0664,INR,JUL-2025,,,
11308.55751,KES,JUL-2025,,,
4451.45996,AUD,JUL-2025,,,
425.92904,USD,JUL-2025,,,
587.10883,USD,JUL-2025,,,
-2836.95359,USD,JUL-2025,,,
820.87223,USD,JUL-2025,,,
-5425.58152,USD,JUL-2025,,,
11910.88994,USD,JUL-2025,,,
-1125.58537,USD,JUL-2025,,,
9425.65281,USD,JUL-2025,,,
-3778.15619,USD,JUL-2025,,,
3103.2347,USD,JUL-2025,,,
-19457.63983,USD,JUL-2025,,,
4488.77552,USD,JUL-2025,,,
14152.06091,USD,JUL-2025,,,
15327.00664,USD,JUL-2025,,,
0,USD,JUL-2025,,,
-1196.1513,USD,JUL-2025,,,
2919.455,USD,JUL-2025,,,
0,EUR,JUL-2025,,,
1731.18262,AUD,JUL-2025,,,
-3857.87637,AUD,JUL-2025,,,
-538.93027,EUR,JUL-2025,,,
257.90125,EUR,JUL-2025,,,
281.02902,EUR,JUL-2025,,,
922.45175,EUR,JUL-2025,,,
-1091.22299,EUR,JUL-2025,,,
-45.03334,EUR,JUL-2025,,,
0,BRL,JUL-2025,,,
0,BRL,JUL-2025,,,
0,BRL,JUL-2025,,,
10400.89418,BRL,JUL-2025,,,
-11739.28719,BRL,JUL-2025,,,
-811.40787,BRL,JUL-2025,,,
51.55099,BRL,JUL-2025,,,
-2824.99439,BRL,JUL-2025,,,
-7.36612,BRL,JUL-2025,,,
-6255.50895,BRL,JUL-2025,,,
2961.23251,BRL,JUL-2025,,,
-9808.02855,BRL,JUL-2025,,,
181307.697,INR,JUL-2025,,,
-181307.697,INR,JUL-2025,,,
1324.85031,PLN,JUL-2025,,,
14616.82197,CNY,JUL-2025,,,
186531.70207,PKR,JUL-2025,,,
2865.25096,PKR,JUL-2025,,,
43183.37954,IDR,JUL-2025,,,
343088.45132,IDR,JUL-2025,,,
93617.07963,CLP,JUL-2025,,,
0,CLP,JUL-2025,,,
787.277,MYR,JUL-2025,,,
-787.277,MYR,JUL-2025,,,
732.3232,GBP,JUL-2025,,,
-9957.74655,ZAR,JUL-2025,,,
-3808.73353,USD,JUL-2025,,,
436608.38097,JPY,JUL-2025,,,
49187.81108,JPY,JUL-2025,,,
-19106.57903,JPY,JUL-2025,,,
7518.51724,MAD,JUL-2025,,,
6876.12326,MAD,JUL-2025,,,
29063.24846,MAD,JUL-2025,,,
-43457.88896,MAD,JUL-2025,,,
-19.5443,EUR,JUL-2025,,,
1358.6323,CAD,JUL-2025,,,
945.68154,CAD,JUL-2025,,,
-2686.2514,CAD,JUL-2025,,,
52731.92188,INR,JUL-2025,,,
6344.75525,EGP,JUL-2025,,,
-1372.03074,EGP,JUL-2025,,,
3485.94733,EGP,JUL-2025,,,
0,EUR,JUL-2025,,,
1189.55588,EUR,JUL-2025,,,
-1717.88942,EUR,JUL-2025,,,
-825.66983,USD,JUL-2025,,,
-1664621.28,JPY,JUL-2025,,,
-464.26592,USD,JUL-2025,,,
-2398574.3428,CLP,JUL-2025,,,
41698.23162,INR,JUL-2025,,,
-1600.32216,EUR,JUL-2025,,,
950.05411,EUR,JUL-2025,,,
591.01236,EUR,JUL-2025,,,
647.99329,EUR,JUL-2025,,,
-1402.33197,EUR,JUL-2025,,,
8247.40624,TRY,JUL-2025,,,
-12484.23636,TRY,JUL-2025,,,
-682.97704,EUR,JUL-2025,,,
638.84289,GBP,JUL-2025,,,
-144.51074,SGD,JUL-2025,,,
-953.04322,SGD,JUL-2025,,,
0,TRY,JUL-2025,,,
-183075.88807,TRY,JUL-2025,,,
12917.14001,JPY,JUL-2025,,,
1932.12682,EGP,JUL-2025,,,
-1338.61869,EUR,JUL-2025,,,
-290.84702,EUR,JUL-2025,,,
876.0165,EUR,JUL-2025,,,
1944.87273,INR,JUL-2025,,,
-75235.82644,CNY,JUL-2025,,,
27414.16574,CNY,JUL-2025,,,
0,CNY,JUL-2025,,,
3878.5849,CNY,JUL-2025,,,
15952.49137,JPY,JUL-2025,,,
-65238.30172,JPY,JUL-2025,,,
28421.45191,JPY,JUL-2025,,,
20864.35844,JPY,JUL-2025,,,
-4946.9145,PLN,JUL-2025,,,
-45.07411,PLN,JUL-2025,,,
14769.90666,XOF,JUL-2025,,,
7686.36792,JPY,JUL-2025,,,
-37842.55855,JPY,JUL-2025,,,
-6624.99069,KRW,JUL-2025,,,
3533.46274,KRW,JUL-2025,,,
-1574.3727,PLN,JUL-2025,,,
1574.3727,PLN,JUL-2025,,,
-2.90261,JOD,JUL-2025,,,
-293.0988,JOD,JUL-2025,,,
-283.3152,JOD,JUL-2025,,,
262.90468,JOD,JUL-2025,,,
201.16034,USD,JUL-2025,,,
5294.76394,USD,JUL-2025,,,
0,SGD,JUL-2025,,,
-572.82604,EUR,JUL-2025,,,
273.6544,EUR,JUL-2025,,,
66.69088,EUR,JUL-2025,,,
3819.2,USD,JUL-2025,,,
0,CLP,JUL-2025,,,
4773.03967,INR,JUL-2025,,,
210830.07395,INR,JUL-2025,,,
7268.92988,SAR,JUL-2025,,,
8706.63098,SAR,JUL-2025,,,
5537.99325,SAR,JUL-2025,,,
92.32732,MXN,JUL-2025,,,
11377.98331,MXN,JUL-2025,,,
-13621.59475,MXN,JUL-2025,,,
-10761.54628,BRL,JUL-2025,,,
13983.21388,MAD,JUL-2025,,,
1396.45233,EUR,JUL-2025,,,
-1257.24716,AED,JUL-2025,,,
1044.77127,USD,JUL-2025,,,
0,SAR,JUL-2025,,,
205.24929,EUR,JUL-2025,,,
-2773.11974,EUR,JUL-2025,,,
2294.09907,EUR,JUL-2025,,,
-330.07453,EUR,JUL-2025,,,
-376248.33346,ARS,JUL-2025,,,
0,EUR,JUL-2025,,,
-1225.38119,EUR,JUL-2025,,,
547.90659,EUR,JUL-2025,,,
336.12873,EUR,JUL-2025,,,
-4164.01632,EUR,JUL-2025,,,
603.38639,CHF,JUL-2025,,,
486.4052,CHF,JUL-2025,,,
7696.77591,USD,JUL-2025,,,
1295.27106,CHF,JUL-2025,,,
277.88891,CHF,JUL-2025,,,
-221753.6687,JPY,JUL-2025,,,
267.55299,SAR,JUL-2025,,,
21808.91424,INR,JUL-2025,,,
3210.98369,INR,JUL-2025,,,
-60566.20432,INR,JUL-2025,,,
437.27125,BRL,JUL-2025,,,
109.01538,QAR,JUL-2025,,,
0,KRW,JUL-2025,,,
0,KRW,JUL-2025,,,
958.69968,USD,JUL-2025,,,
-2563.79212,USD,JUL-2025,,,
-114.5069,USD,JUL-2025,,,
210.87285,EUR,JUL-2025,,,
-32128.34897,PHP,JUL-2025,,,
2346.4205,SAR,JUL-2025,,,
-823.82093,GBP,JUL-2025,,,
177.08854,USD,JUL-2025,,,
-61652.09068,ZAR,JUL-2025,,,
13872.677,ZAR,JUL-2025,,,
5414.94852,AED,JUL-2025,,,
49397.07412,TRY,JUL-2025,,,
0,TRY,JUL-2025,,,
0,INR,JUL-2025,,,
9160.51754,AED,JUL-2025,,,
-11262.31244,AED,JUL-2025,,,
-15953.2423,EGP,JUL-2025,,,
15011.14184,EGP,JUL-2025,,,
16.25113,EUR,JUL-2025,,,
0,EUR,JUL-2025,,,
-16.25113,EUR,JUL-2025,,,
-1823.01881,USD,JUL-2025,,,
400.83136,USD,JUL-2025,,,
-239.09351,USD,JUL-2025,,,
25147.42709,JPY,JUL-2025,,,
-163859.30827,JPY,JUL-2025,,,
-1212.95754,EUR,JUL-2025,,,
457.54627,EUR,JUL-2025,,,
83.52885,AUD,JUL-2025,,,
392.76506,PHP,JUL-2025,,,
2168.52114,PHP,JUL-2025,,,
-2561.2862,PHP,JUL-2025,,,
101408.20997,JPY,JUL-2025,,,
36424.53554,JPY,JUL-2025,,,
-1584463.48918,XOF,JUL-2025,,,
5329.75504,QAR,JUL-2025,,,
-5424.69077,QAR,JUL-2025,,,
13989.48304,ZAR,JUL-2025,,,
-71508.61706,ZAR,JUL-2025,,,
33929.62239,KES,JUL-2025,,,
6014.65924,PLN,JUL-2025,,,
-6014.65924,PLN,JUL-2025,,,
23.42765,PLN,JUL-2025,,,
311.84486,PLN,JUL-2025,,,
14699.35258,PLN,JUL-2025,,,
18169.13533,PLN,JUL-2025,,,
-18169.13533,PLN,JUL-2025,,,
-146.68034,PLN,JUL-2025,,,
723.22179,PLN,JUL-2025,,,
349.29111,BRL,JUL-2025,,,
-670.38581,BRL,JUL-2025,,,
45.28188,BRL,JUL-2025,,,
145805.82069,INR,JUL-2025,,,
467099.46284,INR,JUL-2025,,,
-191.70546,EUR,JUL-2025,,,
1137.21311,EUR,JUL-2025,,,
370.09874,EUR,JUL-2025,,,
-4773.74835,THB,JUL-2025,,,
60186.67739,INR,JUL-2025,,,
43757.78764,INR,JUL-2025,,,
-149145.59857,INR,JUL-2025,,,
7181040.5926,IDR,JUL-2025,,,
4419258.58139,IDR,JUL-2025,,,
238391.02906,INR,JUL-2025,,,
2125.81109,AED,JUL-2025,,,
65161.91595,INR,JUL-2025,,,
371.53416,EUR,JUL-2025,,,
1987.43095,USD,JUL-2025,,,
-2847.59327,SAR,JUL-2025,,,
1289.38742,AED,JUL-2025,,,
284.12317,AED,JUL-2025,,,
602.53088,NOK,JUL-2025,,,
-2331.97712,NOK,JUL-2025,,,
-716.35392,NZD,JUL-2025,,,
716.35392,NZD,JUL-2025,,,
618.81952,NZD,JUL-2025,,,
-2436.2404,NZD,JUL-2025,,,
1774.88714,NZD,JUL-2025,,,
2378.87793,NZD,JUL-2025,,,
2827.70436,NZD,JUL-2025,,,
-5206.58229,NZD,JUL-2025,,,
0,TWD,JUL-2025,,,
0,TWD,JUL-2025,,,
-1997.44534,TWD,JUL-2025,,,
1705.56531,USD,JUL-2025,,,
4121.60997,USD,JUL-2025,,,
735.12124,USD,JUL-2025,,,
0,CAD,JUL-2025,,,
-2034.92781,CAD,JUL-2025,,,
4758.2477,CAD,JUL-2025,,,
3224.7104,CAD,JUL-2025,,,
16645.48775,CAD,JUL-2025,,,
12179.72434,CAD,JUL-2025,,,
6805.63673,USD,JUL-2025,,,
2089.22811,EUR,JUL-2025,,,
925.39343,EUR,JUL-2025,,,
1419.62912,EUR,JUL-2025,,,
132.23556,EUR,JUL-2025,,,
1529.66554,EUR,JUL-2025,,,
-1529.66554,EUR,JUL-2025,,,
361.0641,EUR,JUL-2025,,,
943.9627,EUR,JUL-2025,,,
1301.32445,EUR,JUL-2025,,,
73.89597,EUR,JUL-2025,,,
-3141.07696,EUR,JUL-2025,,,
-3941.30908,EUR,JUL-2025,,,
1817.42088,NZD,JUL-2025,,,
-1251.0182,EUR,JUL-2025,,,
92.45201,EUR,JUL-2025,,,
1661.759,PLN,JUL-2025,,,
-2592.63498,SAR,JUL-2025,,,
-219056.54385,XOF,JUL-2025,,,
170083.08376,ARS,JUL-2025,,,
-730723.09136,ARS,JUL-2025,,,
-2194.63345,USD,JUL-2025,,,
10222.33566,USD,JUL-2025,,,
355.32388,USD,JUL-2025,,,
7265.39524,USD,JUL-2025,,,
3712.07755,USD,JUL-2025,,,
293.72854,USD,JUL-2025,,,
1196.01921,USD,JUL-2025,,,
63287.90777,USD,JUL-2025,,,
81424.6681,INR,JUL-2025,,,
-96985.07795,INR,JUL-2025,,,
-514101.32052,JPY,JUL-2025,,,
557.43094,SAR,JUL-2025,,,
-1354.49333,SAR,JUL-2025,,,
568.12807,SAR,JUL-2025,,,
-2097.13448,SAR,JUL-2025,,,
648.36768,EUR,JUL-2025,,,
333.81821,EUR,JUL-2025,,,
46570.6738,TRY,JUL-2025,,,
-390680.72276,JPY,JUL-2025,,,
4011.05772,DKK,JUL-2025,,,
0,KRW,JUL-2025,,,
-4923.88996,QAR,JUL-2025,,,
3319.14915,QAR,JUL-2025,,,
-63.92363,GBP,JUL-2025,,,
59.4668,GBP,JUL-2025,,,
1.7922,GBP,JUL-2025,,,
71.91889,GBP,JUL-2025,,,
92.108,GBP,JUL-2025,,,
-3663.63817,EUR,JUL-2025,,,
-135115.0249,INR,JUL-2025,,,
22150.75127,INR,JUL-2025,,,
112964.27363,INR,JUL-2025,,,
-270.9879,USD,JUL-2025,,,
1849.38326,USD,JUL-2025,,,
0,MAD,JUL-2025,,,
0,MAD,JUL-2025,,,
-2633.32347,SAR,JUL-2025,,,
-2072.1234,SAR,JUL-2025,,,
77035.47246,TRY,JUL-2025,,,
3819.01856,TRY,JUL-2025,,,
5882.03501,NOK,JUL-2025,,,
-20046.30585,TRY,JUL-2025,,,
10813.59316,TRY,JUL-2025,,,
-15057.52734,TRY,JUL-2025,,,
-3709.08267,AED,JUL-2025,,,
788.03384,AED,JUL-2025,,,
2921.04883,AED,JUL-2025,,,
26197.71477,AED,JUL-2025,,,
-36117.96076,AED,JUL-2025,,,
707.42376,GBP,JUL-2025,,,
-1254.75055,GBP,JUL-2025,,,
-333.65422,EUR,JUL-2025,,,
117.15014,EUR,JUL-2025,,,
6753.6284,AED,JUL-2025,,,
16506.25791,TRY,JUL-2025,,,
14871.04554,TRY,JUL-2025,,,
-31377.30345,TRY,JUL-2025,,,
1996.44821,AED,JUL-2025,,,
-2184.64867,AED,JUL-2025,,,
24990.20345,TWD,JUL-2025,,,
9189.44824,INR,JUL-2025,,,
11201.1269,INR,JUL-2025,,,
-152592.30101,INR,JUL-2025,,,
-4938.03309,SAR,JUL-2025,,,
125796.80231,UZS,JUL-2025,,,
206103.27575,UZS,JUL-2025,,,
-940942.15841,UZS,JUL-2025,,,
-46649.44317,MAD,JUL-2025,,,
64129.28322,VND,JUL-2025,,,
-425276.91748,VND,JUL-2025,,,
2757.87765,USD,JUL-2025,,,
4184.6706,USD,JUL-2025,,,
15599.39955,USD,JUL-2025,,,
4127.71061,USD,JUL-2025,,,
3252.42376,USD,JUL-2025,,,
-3903.89334,USD,JUL-2025,,,
1650.07496,PHP,JUL-2025,,,
-6776.43592,PHP,JUL-2025,,,
11215.06548,PHP,JUL-2025,,,
8068.84134,MYR,JUL-2025,,,
-66628.22363,ZAR,JUL-2025,,,
890.23313,ZAR,JUL-2025,,,
-13363.19234,ZAR,JUL-2025,,,
7972.33073,ZAR,JUL-2025,,,
18013.92333,ZAR,JUL-2025,,,
-1826.13182,TND,JUL-2025,,,
259.88617,TND,JUL-2025,,,
-57.98703,TND,JUL-2025,,,
-405.58183,EUR,JUL-2025,,,
-216830.22148,DZD,JUL-2025,,,
16852.14807,DZD,JUL-2025,,,
274.72,EUR,JUL-2025,,,
0,EUR,JUL-2025,,,
803970.70632,COP,JUL-2025,,,
3847.48615,COP,JUL-2025,,,
-3907.08663,CAD,JUL-2025,,,
-1004.8264,GBP,JUL-2025,,,
-2970.22606,SAR,JUL-2025,,,
2071.24292,SAR,JUL-2025,,,
-3774.66226,SAR,JUL-2025,,,
1212.61028,USD,JUL-2025,,,
146136.99346,COP,JUL-2025,,,
4499898.90259,COP,JUL-2025,,,
0,KES,JUL-2025,,,
555.95498,EUR,JUL-2025,,,
-552.62989,EUR,JUL-2025,,,
15380.521,INR,JUL-2025,,,
151802.79463,INR,JUL-2025,,,
-167183.31563,INR,JUL-2025,,,
0,IDR,JUL-2025,,,
0,IDR,JUL-2025,,,
58.79496,BRL,JUL-2025,,,
1257.26199,BRL,JUL-2025,,,
3.72815,EUR,JUL-2025,,,
-3.72815,EUR,JUL-2025,,,
96.98212,EUR,JUL-2025,,,
84.91316,EUR,JUL-2025,,,
-181.89528,EUR,JUL-2025,,,
35.42702,USD,JUL-2025,,,
-3.1037,MYR,JUL-2025,,,
3.1037,MYR,JUL-2025,,,
-284993.58656,JPY,JUL-2025,,,
262088.68048,JPY,JUL-2025,,,
-1306.43687,TND,JUL-2025,,,
107492.76574,KES,JUL-2025,,,
-113844.64013,KES,JUL-2025,,,
195284.58396,VND,JUL-2025,,,
-722274.35511,VND,JUL-2025,,,
2790.18785,USD,JUL-2025,,,
1125.9193,EUR,JUL-2025,,,
1502.16314,BRL,JUL-2025,,,
4094.33222,EGP,JUL-2025,,,
2081.19162,SGD,JUL-2025,,,
825.66983,USD,JUL-2025,,,
-1290.66178,GBP,JUL-2025,,,
28559.53485,INR,JUL-2025,,,
82255.73895,INR,JUL-2025,,,
6477.61814,EGP,JUL-2025,,,
-14324.77927,EGP,JUL-2025,,,
98461.55602,TZS,JUL-2025,,,
3334.29963,ZAR,JUL-2025,,,
0,GBP,JUL-2025,,,
0,GBP,JUL-2025,,,
0,GBP,JUL-2025,,,
-239.8997,EUR,JUL-2025,,,
-2313.38166,EUR,JUL-2025,,,
1569.89464,EUR,JUL-2025,,,
743.48702,EUR,JUL-2025,,,
8496.4349,EUR,JUL-2025,,,
-912.97385,EUR,JUL-2025,,,
